numero_pokedex,nombre,img_url
598,ferrothorn,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png
599,klink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png
600,klang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png
601,klinklang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png
602,tynamo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png
603,eelektrik,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png
604,eelektross,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png
605,elgyem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png
606,beheeyem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png
607,litwick,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png
608,lampent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png
609,chandelure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png
610,axew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png
611,fraxure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png
612,haxorus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png
613,cubchoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png
614,beartic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png
615,cryogonal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png
616,shelmet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png
617,accelgor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png
618,stunfisk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png
619,mienfoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png
620,mienshao,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png
621,druddigon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png
622,golett,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png
623,golurk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png
624,pawniard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png
625,bisharp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png
626,bouffalant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png
627,rufflet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png
628,braviary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png
629,vullaby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png
630,mandibuzz,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png
631,heatmor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png
632,durant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png
633,deino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png
634,zweilous,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png
635,hydreigon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png
636,larvesta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png
637,volcarona,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png
638,cobalion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png
639,terrakion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png
640,virizion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png
641,tornadus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png
642,thundurus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png
643,reshiram,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png
644,zekrom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png
645,landorus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png
646,kyurem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png
647,keldeo-ordinary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png
648,meloetta-aria,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png
649,genesect,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png
650,chespin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png
651,quilladin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png
652,chesnaught,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png
653,fennekin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png
654,braixen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png
655,delphox,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png
656,froakie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png
657,frogadier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png
658,greninja,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png
659,bunnelby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png
660,diggersby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png
661,fletchling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png
662,fletchinder,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png
663,talonflame,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png
664,scatterbug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png
665,spewpa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png
666,vivillon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png
667,litleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png
668,pyroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png
669,flabebe,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png
670,floette,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png
671,florges,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png
672,skiddo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png
673,gogoat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png
674,pancham,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png
675,pangoro,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png
676,furfrou,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png
677,espurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png
678,meowstic-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png
679,honedge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png
680,doublade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png
681,aegislash-shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png
682,spritzee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png
683,aromatisse,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png
684,swirlix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png
685,slurpuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png
686,inkay,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png
687,malamar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png
688,binacle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png
689,barbaracle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png
690,skrelp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png
691,dragalge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png
692,clauncher,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png
693,clawitzer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png
694,helioptile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png
695,heliolisk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png
696,tyrunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png
697,tyrantrum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png
698,amaura,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png
699,aurorus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png
700,sylveon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png
701,hawlucha,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png
702,dedenne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png
703,carbink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png
704,goomy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png
705,sliggoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png
706,goodra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png
707,klefki,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png
708,phantump,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png
709,trevenant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png
710,pumpkaboo-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png
711,gourgeist-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png
712,bergmite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png
713,avalugg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png
714,noibat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png
715,noivern,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png
716,xerneas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png
717,yveltal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png
718,zygarde-50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png
719,diancie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png
720,hoopa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png
721,volcanion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png
722,rowlet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png
723,dartrix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png
724,decidueye,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png
725,litten,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png
726,torracat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png
727,incineroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png
728,popplio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png
729,brionne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png
730,primarina,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png
731,pikipek,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png
732,trumbeak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png
733,toucannon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png
734,yungoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png
735,gumshoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png
736,grubbin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png
737,charjabug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png
738,vikavolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png
739,crabrawler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png
740,crabominable,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png
741,oricorio-baile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png
742,cutiefly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png
743,ribombee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png
744,rockruff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png
745,lycanroc-midday,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png
746,wishiwashi-solo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png
747,mareanie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png
748,toxapex,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png
749,mudbray,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png
750,mudsdale,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png
751,dewpider,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png
752,araquanid,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png
753,fomantis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png
754,lurantis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png
755,morelull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png
756,shiinotic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png
757,salandit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png
758,salazzle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png
759,stufful,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png
760,bewear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png
761,bounsweet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png
762,steenee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png
763,tsareena,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png
764,comfey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png
765,oranguru,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png
766,passimian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png
767,wimpod,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png
768,golisopod,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png
769,sandygast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png
770,palossand,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png
771,pyukumuku,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png
772,type-null,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png
773,silvally,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png
774,minior-red-meteor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png
775,komala,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png
776,turtonator,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png
777,togedemaru,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png
778,mimikyu-disguised,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png
779,bruxish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png
780,drampa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png
781,dhelmise,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png
782,jangmo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png
783,hakamo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png
784,kommo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png
785,tapu-koko,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png
786,tapu-lele,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png
787,tapu-bulu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png
788,tapu-fini,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png
789,cosmog,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png
790,cosmoem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png
791,solgaleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png
792,lunala,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png
793,nihilego,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png
794,buzzwole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png
795,pheromosa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png
796,xurkitree,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png
797,celesteela,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png
798,kartana,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png
799,guzzlord,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png
800,necrozma,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png
801,magearna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png
802,marshadow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png
803,poipole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png
804,naganadel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png
805,stakataka,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png
806,blacephalon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png
807,zeraora,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png
808,meltan,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png
809,melmetal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png
810,grookey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png
811,thwackey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png
812,rillaboom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png
813,scorbunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png
814,raboot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png
815,cinderace,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png
816,sobble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png
817,drizzile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png
818,inteleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png
819,skwovet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png
820,greedent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png
821,rookidee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png
822,corvisquire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png
823,corviknight,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png
824,blipbug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png
825,dottler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png
826,orbeetle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png
827,nickit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png
828,thievul,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png
829,gossifleur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png
830,eldegoss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png
831,wooloo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png
832,dubwool,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png
833,chewtle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png
834,drednaw,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png
835,yamper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png
836,boltund,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png
837,rolycoly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png
838,carkol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png
839,coalossal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png
840,applin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png
841,flapple,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png
842,appletun,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png
843,silicobra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png
844,sandaconda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png
845,cramorant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png
846,arrokuda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png
847,barraskewda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png
848,toxel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png
849,toxtricity-amped,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png
850,sizzlipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png
851,centiskorch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png
852,clobbopus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png
853,grapploct,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png
854,sinistea,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png
855,polteageist,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png
856,hatenna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png
857,hattrem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png
858,hatterene,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png
859,impidimp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png
860,morgrem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png
861,grimmsnarl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png
862,obstagoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png
863,perrserker,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png
864,cursola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png
865,sirfetchd,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png
866,mr-rime,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png
867,runerigus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png
868,milcery,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png
869,alcremie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png
870,falinks,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png
871,pincurchin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png
872,snom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png
873,frosmoth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png
874,stonjourner,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png
875,eiscue-ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png
876,indeedee-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png
877,morpeko-full-belly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png
878,cufant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png
879,copperajah,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png
880,dracozolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png
881,arctozolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png
882,dracovish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png
883,arctovish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png
884,duraludon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png
885,dreepy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png
886,drakloak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png
887,dragapult,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png
888,zacian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png
889,zamazenta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png
890,eternatus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png
891,kubfu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png
892,urshifu-single-strike,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png
893,zarude,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png
